gene_id,Col0_AWF_NT_R4,Col0_AWF_NT_R5,Col0_AWF_NT_R6,Col0_CL_R1,Col0_CL_R2,Col0_CL_R3,Col0_CL_ribo_R1,Col0_CL_ribo_R2,Col0_CL_ribo_R3,Col0_LSW_R1,Col0_LSW_R2,Col0_LSW_R3
AT3G20400,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20410,0,0,0,19,8,60,137,161,157,8,0,0
AT3G20420,0,0,0,15,0,0,23,0,6,0,0,0
AT3G20430,0,0,0,0,0,0,33,14,12,0,0,0
AT3G20440,0,0,0,0,0,0,10,0,23,0,0,0
AT3G20450,0,0,0,0,0,0,0,0,2,0,0,0
AT3G20460,0,0,0,0,0,0,6,0,0,0,0,0
AT3G20470,0,0,0,9,0,30,34,25,207,14,0,0
AT3G20475,0,0,0,0,0,0,5,0,6,0,0,0
AT3G20480,0,0,0,0,0,0,6,3,0,6,0,0
AT3G20490,0,0,0,8,0,0,26,0,15,0,0,0
AT3G20500,0,0,0,40,0,10,124,63,47,0,0,0
AT3G20510,0,0,0,7,0,0,70,11,31,0,0,0
AT3G20520,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20530,0,0,0,0,0,0,4,0,0,0,0,0
AT3G20540,0,0,0,30,6,17,109,26,179,0,0,0
AT3G20541,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20550,0,0,0,15,0,40,110,44,134,0,0,0
AT3G20555,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20557,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20560,0,0,0,13,0,0,39,6,22,0,0,0
AT3G20570,0,0,0,12,0,3,3,0,5,0,0,0
AT3G20580,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20590,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20600,0,0,0,47,2,3,99,15,33,4,0,0
AT3G20610,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20620,0,0,0,9,0,4,43,17,10,0,0,0
AT3G20630,0,0,0,40,0,13,161,58,110,0,0,0
AT3G20640,0,0,0,0,0,0,21,0,7,0,0,0
AT3G20650,0,0,0,17,0,10,41,28,47,0,0,0
AT3G20655,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20660,0,0,0,0,0,7,12,51,66,0,0,0
AT3G20670,0,0,0,0,0,0,23,3,8,0,0,0
AT3G20680,0,0,0,12,3,20,58,46,40,0,0,0
AT3G20690,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20700,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20705,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20710,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20720,0,0,0,86,0,20,202,76,96,0,0,0
AT3G20730,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20740,0,0,0,11,0,0,36,23,29,0,0,0
AT3G20750,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20760,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20770,21,0,15,169,12,212,824,627,1045,31,0,0
AT3G20780,0,0,0,0,0,0,29,0,0,0,0,0
AT3G20790,0,0,0,28,0,0,87,11,37,0,0,0
AT3G20800,0,0,0,6,0,21,74,23,47,0,0,0
AT3G20810,0,0,0,0,0,11,17,90,23,0,0,0
AT3G20820,0,3,0,97,12,93,422,154,326,0,0,0
AT3G20830,0,0,0,10,0,6,39,5,10,0,0,0
AT3G20840,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20850,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20860,0,0,0,0,0,0,15,0,0,0,0,0
AT3G20865,0,0,0,0,0,0,0,2,3,0,0,0
AT3G20870,0,0,0,0,0,0,44,20,33,0,0,0
AT3G20880,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20885,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20890,0,0,0,12,0,0,24,18,20,0,0,0
AT3G20898,0,0,0,0,0,5,0,4,10,0,0,0
AT3G20900,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20910,0,0,0,12,0,0,37,18,29,0,0,0
AT3G20920,0,0,0,28,0,28,80,37,114,0,0,0
AT3G20930,0,0,0,16,0,6,65,24,26,0,0,0
AT3G20935,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20940,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20950,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20960,0,0,0,0,0,7,14,52,24,0,0,0
AT3G20966,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20970,0,0,0,23,3,0,56,23,33,0,0,0
AT3G20975,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20978,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20980,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20990,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20993,0,0,0,0,0,0,0,0,0,0,0,0
AT3G20997,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21000,0,0,0,0,0,0,3,0,0,0,0,0
AT3G21010,0,0,0,5,0,3,5,11,17,0,0,0
AT3G21020,0,0,0,3,0,0,3,5,3,0,0,0
AT3G21030,0,0,0,0,0,0,2,0,0,0,0,0
AT3G21040,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21050,0,0,0,26,0,0,20,4,8,0,0,0
AT3G21055,3,7,0,1387,18,201,3574,463,844,26,0,0
AT3G21060,0,0,0,31,0,0,61,8,15,0,0,0
AT3G21070,0,0,0,37,0,0,73,41,44,0,0,0
AT3G21080,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21090,0,0,0,0,0,0,0,0,7,0,0,0
AT3G21100,0,0,0,0,0,12,41,0,35,0,0,0
AT3G21110,0,0,0,0,0,11,33,16,33,0,0,0
AT3G21120,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21130,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21140,0,0,0,12,0,11,43,36,65,0,0,0
AT3G21150,0,0,0,8,0,0,34,5,0,0,0,0
AT3G21160,0,0,0,25,0,0,94,27,81,0,0,0
AT3G21170,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21175,0,0,0,15,0,18,82,49,53,0,0,0
AT3G21180,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21190,0,0,0,41,0,0,212,0,48,0,0,0
AT3G21200,0,0,0,22,0,16,154,32,70,0,0,0
AT3G21210,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21215,0,0,0,33,0,33,41,40,64,0,0,0
AT3G21220,6,0,0,47,0,2,74,36,30,0,0,0
AT3G21230,0,8,0,23,0,0,97,0,5,0,0,0
AT3G21240,0,0,0,16,0,0,43,5,0,0,0,0
AT3G21250,0,0,0,104,5,5,326,27,93,0,0,0
AT3G21260,0,0,0,13,0,5,37,12,42,0,0,0
AT3G21270,0,0,2,35,3,14,86,76,39,7,0,0
AT3G21280,0,0,0,0,0,0,52,32,35,0,0,0
AT3G21290,0,0,0,24,0,22,123,20,96,0,0,0
AT3G21295,0,0,0,16,0,17,66,26,43,0,0,0
AT3G21300,0,0,0,0,0,0,0,5,18,0,0,0
AT3G21310,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21320,0,0,0,5,0,0,0,0,0,0,0,0
AT3G21330,0,0,0,0,0,5,12,0,0,0,0,0
AT3G21338,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21340,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21350,0,0,0,7,0,13,29,0,36,0,0,0
AT3G21351,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21352,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21360,0,0,0,14,10,8,66,32,53,0,0,0
AT3G21370,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21371,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21380,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21390,0,0,0,19,0,0,73,0,21,0,0,0
AT3G21400,0,0,0,11,0,6,11,0,0,0,0,0
AT3G21410,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21420,0,0,0,0,0,0,12,0,0,0,0,0
AT3G21430,0,0,0,38,5,37,119,30,110,0,0,0
AT3G21450,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21460,0,0,0,0,0,0,6,0,6,0,0,0
AT3G21465,0,0,0,7,0,0,37,5,12,0,0,0
AT3G21470,0,0,0,0,0,0,0,6,0,0,0,0
AT3G21475,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21480,0,0,0,17,0,0,69,12,21,0,0,0
AT3G21481,0,0,0,0,0,0,0,0,2,0,0,0
AT3G21490,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21500,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21510,0,0,0,0,0,0,14,0,0,0,0,0
AT3G21520,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21530,0,0,0,0,0,3,0,0,0,0,0,0
AT3G21540,0,0,0,6,0,26,42,23,51,0,0,0
AT3G21550,0,0,0,9,0,2,29,3,3,0,0,0
AT3G21560,0,0,0,62,0,5,223,17,17,2,0,0
AT3G21570,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21580,0,0,0,25,0,6,65,5,11,0,0,0
AT3G21590,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21600,0,0,0,8,0,0,6,0,8,0,0,0
AT3G21610,0,0,0,4,0,6,54,40,42,0,0,0
AT3G21620,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21630,0,0,0,39,3,10,142,79,77,0,0,0
AT3G21640,0,0,0,16,0,0,80,24,38,0,0,0
AT3G21650,0,0,0,31,0,15,85,49,62,0,0,0
AT3G21660,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21670,0,0,0,149,3,0,402,112,26,0,0,0
AT3G21680,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21690,0,0,0,48,7,23,219,115,131,0,0,0
AT3G21700,0,0,0,13,0,0,47,18,6,5,0,0
AT3G21710,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21720,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21730,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21740,0,0,0,0,0,0,6,0,16,0,0,0
AT3G21750,2,0,0,55,3,13,245,65,52,3,2,0
AT3G21755,0,0,0,10,0,0,0,0,11,0,0,0
AT3G21760,0,0,0,63,2,3,231,82,50,0,0,0
AT3G21770,0,0,0,0,0,0,0,0,10,4,0,0
AT3G21780,0,0,0,8,6,2,23,41,30,0,0,0
AT3G21781,0,0,0,1,0,0,0,0,0,0,0,0
AT3G21790,0,2,0,28,9,29,77,78,95,2,0,0
AT3G21791,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21800,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21805,0,0,0,0,0,0,0,0,2,0,0,0
AT3G21810,0,0,0,13,0,14,97,18,42,0,0,0
AT3G21820,0,0,0,0,0,13,33,13,25,0,0,0
AT3G21830,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21840,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21850,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21860,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21865,0,0,0,26,9,29,126,90,123,0,0,0
AT3G21870,0,0,0,5,0,0,15,3,11,0,0,0
AT3G21880,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21890,0,0,0,5,0,0,18,0,0,0,0,0
AT3G21900,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21910,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21920,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21930,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21933,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21937,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21940,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21945,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21950,0,0,0,32,0,0,78,3,5,0,0,0
AT3G21960,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21965,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21970,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21980,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21985,0,0,0,0,0,0,0,0,0,0,0,0
AT3G21990,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22000,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22010,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22020,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22022,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22030,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22040,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22050,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22053,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22057,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22060,0,0,0,26,0,37,68,41,97,0,0,0
AT3G22070,0,0,0,0,0,12,6,0,3,0,0,0
AT3G22072,0,0,0,6,0,0,0,0,0,0,0,0
AT3G22080,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22090,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22100,0,0,0,0,0,0,0,3,0,0,0,0
AT3G22104,0,0,0,22,0,8,99,22,56,6,0,0
AT3G22110,0,0,0,71,0,17,320,72,155,3,0,0
AT3G22120,6,0,0,357,0,1293,22,2,53,49,3,0
AT3G22121,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22133,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22136,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22142,0,0,0,192,0,99,3,0,5,11,0,0
AT3G22150,0,0,0,18,0,3,102,5,45,0,0,0
AT3G22160,0,0,4,15,3,10,34,14,28,5,0,0
AT3G22170,0,0,0,69,3,44,335,68,224,14,0,0
AT3G22180,0,0,0,23,0,9,50,9,21,0,0,0
AT3G22183,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22190,0,0,0,17,0,19,60,28,80,0,0,0
AT3G22200,0,0,8,144,7,37,454,159,176,14,0,0
AT3G22210,0,0,0,18,2,4,101,23,33,0,0,0
AT3G22220,0,0,0,17,0,10,91,16,64,3,0,0
AT3G22230,2,0,0,28,0,27,127,126,133,7,0,0
AT3G22231,0,0,0,1304,0,116,2717,132,268,10,0,0
AT3G22232,0,0,0,0,0,0,2,0,0,0,0,0
AT3G22234,0,0,0,1,0,0,7,0,2,0,0,0
AT3G22235,3,0,0,1149,15,81,4019,347,377,22,5,0
AT3G22237,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22238,0,0,0,1,0,0,7,0,3,0,0,0
AT3G22240,0,0,0,53,0,5,257,19,22,0,0,0
AT3G22250,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22260,0,0,0,4,0,8,30,33,58,0,0,0
AT3G22270,0,0,0,90,0,16,108,42,111,9,0,0
AT3G22275,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22290,0,0,0,38,3,24,73,68,57,0,0,0
AT3G22300,0,0,0,9,0,5,36,0,30,0,0,0
AT3G22310,0,0,0,7,0,6,38,19,51,0,0,0
AT3G22320,0,0,0,30,0,14,64,105,114,0,0,0
AT3G22330,0,0,0,44,0,23,80,40,84,0,0,0
AT3G22340,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22345,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22350,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22360,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22370,9,0,0,91,0,0,360,30,33,0,0,0
AT3G22380,32,15,11,644,7,429,1591,397,1630,35,0,0
AT3G22400,0,0,0,5,0,0,15,0,14,0,0,0
AT3G22410,0,0,0,0,0,0,18,0,3,3,3,0
AT3G22415,0,0,0,0,0,0,2,0,0,0,0,0
AT3G22420,0,0,0,31,0,16,116,22,58,0,0,0
AT3G22421,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22425,0,0,0,56,0,0,81,22,10,0,0,0
AT3G22430,0,0,0,21,0,0,55,27,72,0,0,0
AT3G22436,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22440,0,0,0,215,25,289,588,468,987,40,0,0
AT3G22450,0,0,0,0,0,5,0,2,4,0,0,0
AT3G22460,0,0,0,3,0,0,0,55,38,0,0,0
AT3G22470,0,0,0,0,0,0,16,8,14,0,0,0
AT3G22480,0,0,0,14,0,15,41,43,33,8,0,0
AT3G22490,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22492,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22500,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22510,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22520,0,0,0,42,0,24,91,22,99,0,0,0
AT3G22530,0,0,0,11,0,2,86,18,35,0,0,0
AT3G22540,0,0,0,2,0,0,4,0,0,0,0,0
AT3G22550,0,0,0,20,3,0,103,14,5,0,0,0
AT3G22555,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22560,0,0,0,2,0,2,0,5,0,0,0,0
AT3G22570,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22580,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22590,0,0,0,17,6,0,62,12,34,0,0,0
AT3G22600,0,0,0,8,0,0,27,13,0,0,0,0
AT3G22620,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22630,0,0,0,27,0,9,91,48,41,9,0,0
AT3G22640,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22650,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22660,0,0,0,9,6,6,58,63,74,8,0,0
AT3G22670,0,0,0,3,0,0,15,4,7,0,0,0
AT3G22680,0,0,0,6,0,3,19,3,11,0,0,0
AT3G22690,0,0,0,0,0,3,18,0,11,0,0,0
AT3G22700,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22710,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22720,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22723,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22730,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22740,0,0,0,26,0,0,64,27,18,0,0,0
AT3G22750,0,0,0,3,0,3,0,30,18,0,0,0
AT3G22760,0,0,0,0,0,0,18,0,3,0,0,0
AT3G22770,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22780,0,0,0,29,0,13,89,15,34,0,0,0
AT3G22790,0,0,0,21,0,10,56,0,76,0,0,0
AT3G22800,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22810,0,0,0,11,0,0,26,0,13,0,0,0
AT3G22820,0,0,0,0,0,0,0,3,0,0,0,0
AT3G22830,0,0,0,0,0,0,0,3,0,0,0,0
AT3G22840,0,0,0,27,0,0,96,0,0,0,0,0
AT3G22845,0,0,0,45,0,10,120,57,68,0,0,0
AT3G22850,0,0,0,0,0,0,36,0,0,0,0,0
AT3G22860,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22870,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22880,0,0,0,0,0,0,5,0,9,0,0,0
AT3G22886,0,0,0,3,0,0,3,6,8,0,0,0
AT3G22890,42,19,19,661,21,124,2638,571,655,31,0,0
AT3G22900,0,0,0,0,0,0,7,0,6,0,0,0
AT3G22910,4,2,0,9,0,0,27,2,14,0,0,0
AT3G22920,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22930,0,0,0,0,0,0,3,7,5,0,0,0
AT3G22937,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22940,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22942,0,0,0,6,0,0,15,11,8,0,0,0
AT3G22945,0,0,0,0,0,0,0,0,1,0,0,0
AT3G22950,0,0,0,12,0,5,69,50,37,0,0,0
AT3G22955,0,0,0,0,0,0,0,0,0,0,0,0
AT3G22960,7,6,0,260,45,287,753,706,1401,24,0,0
AT3G22961,0,0,0,4,0,3,4,12,1,0,0,0
AT3G22970,0,0,0,183,9,71,730,431,367,28,3,0
AT3G22980,0,0,0,11,0,9,75,38,79,0,0,0
AT3G22990,0,0,0,13,0,12,71,37,40,0,0,0
AT3G23000,9,5,0,213,6,49,789,214,144,11,0,0
AT3G23010,0,0,0,14,0,5,48,27,27,0,0,0
AT3G23020,0,0,0,6,0,3,14,6,18,0,0,0
AT3G23030,0,5,8,90,10,95,290,154,483,17,0,0
AT3G23040,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23050,0,0,5,42,3,210,356,144,773,23,0,0
AT3G23060,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23070,0,0,0,54,0,31,156,14,111,0,0,0
AT3G23080,0,0,0,50,3,50,174,75,166,0,0,0
AT3G23085,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23090,0,0,0,17,0,0,82,3,0,6,0,0
AT3G23100,0,0,0,12,0,0,45,23,34,0,0,0
AT3G23109,0,0,0,0,0,1,3,0,1,0,0,0
AT3G23110,0,0,0,35,0,8,119,32,31,0,0,0
AT3G23120,0,0,0,76,0,2,171,19,18,0,0,0
AT3G23125,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23130,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23140,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23145,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23150,0,0,0,0,0,6,9,6,45,0,0,0
AT3G23160,0,0,0,15,0,6,48,18,28,0,0,0
AT3G23165,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23167,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23170,0,5,2,21,0,8,92,18,56,0,0,0
AT3G23171,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23172,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23175,0,0,0,3,0,0,0,0,0,0,0,0
AT3G23180,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23190,0,0,0,3,0,0,0,0,0,0,0,0
AT3G23200,0,0,0,0,0,6,0,7,0,0,0,0
AT3G23210,0,0,0,0,0,0,38,0,0,0,0,0
AT3G23220,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23230,0,0,0,0,0,0,2,0,0,0,0,0
AT3G23240,0,0,0,0,0,0,5,3,0,0,0,0
AT3G23245,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23250,3,3,16,8,0,0,0,0,0,0,0,0
AT3G23255,0,0,0,10,0,6,11,11,14,0,0,0
AT3G23260,0,0,0,0,0,0,10,3,3,0,0,0
AT3G23270,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23280,0,0,0,77,0,43,294,106,250,0,0,0
AT3G23290,0,0,0,20,0,8,18,0,8,0,0,0
AT3G23300,0,0,0,41,0,10,232,56,121,0,0,0
AT3G23310,0,0,0,44,0,32,167,53,96,0,0,0
AT3G23320,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23325,0,0,0,13,0,8,18,11,19,0,0,0
AT3G23326,0,0,0,0,0,0,4,0,0,0,0,0
AT3G23330,0,0,0,3,0,0,13,8,14,0,0,0
AT3G23340,0,0,0,0,0,15,84,0,44,7,0,0
AT3G23350,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23360,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23370,0,0,0,3,0,0,0,0,0,0,0,0
AT3G23380,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23390,0,0,0,31,0,15,101,31,59,3,0,0
AT3G23400,0,0,0,253,0,32,757,62,101,0,0,0
AT3G23410,0,0,0,63,0,7,154,14,43,0,0,0
AT3G23420,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23430,0,0,0,15,0,0,29,0,26,0,0,0
AT3G23440,0,0,0,3,0,0,5,0,0,0,0,0
AT3G23450,0,2,0,70,3,88,144,8,173,6,0,0
AT3G23460,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23470,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23480,0,0,0,36,2,20,125,74,141,6,0,0
AT3G23490,0,0,0,56,7,24,39,90,30,0,0,0
AT3G23510,0,0,0,9,0,0,30,0,6,0,0,0
AT3G23530,0,0,0,67,0,38,293,0,153,0,0,0
AT3G23540,0,0,0,25,0,0,60,70,49,0,0,0
AT3G23550,0,0,0,0,0,7,0,9,81,4,0,0
AT3G23560,0,0,0,15,0,0,34,16,30,0,0,0
AT3G23570,0,0,0,55,0,0,153,74,15,0,0,0
AT3G23580,0,0,0,6,0,0,86,20,25,0,0,0
AT3G23590,0,6,0,31,0,16,103,0,67,0,0,0
AT3G23600,0,0,0,149,6,34,601,297,182,22,0,0
AT3G23605,0,0,0,0,0,5,25,2,0,0,0,0
AT3G23610,0,0,0,0,0,5,0,6,0,0,0,0
AT3G23620,0,0,0,16,0,12,28,52,68,0,0,0
AT3G23630,0,0,0,3,0,0,10,4,0,0,0,0
AT3G23633,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23635,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23637,0,0,0,1,0,0,0,1,0,0,0,0
AT3G23640,0,0,0,91,6,65,363,204,410,8,0,0
AT3G23645,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23650,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23660,0,5,0,30,0,14,115,17,99,15,0,0
AT3G23670,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23680,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23685,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23690,0,0,0,39,0,28,136,74,125,0,0,0
AT3G23700,0,0,0,88,4,42,247,68,147,0,0,0
AT3G23710,0,0,0,5,0,5,20,15,41,0,0,0
AT3G23715,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23720,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23725,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23727,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23730,0,0,0,3,0,9,12,0,120,0,0,0
AT3G23740,0,0,0,0,0,6,9,0,0,0,0,0
AT3G23750,3,0,0,78,2,80,274,69,366,0,0,0
AT3G23760,0,0,0,8,0,6,28,32,64,0,0,0
AT3G23770,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23780,0,0,0,57,0,35,140,8,75,5,0,0
AT3G23790,0,0,0,18,0,16,47,27,76,0,0,0
AT3G23800,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23805,0,0,0,19,0,9,40,3,17,0,0,0
AT3G23810,20,0,0,428,0,15,1668,8,118,29,0,0
AT3G23820,3,4,0,605,0,115,1364,104,348,20,0,0
AT3G23830,0,0,0,0,0,0,12,5,23,0,0,0
AT3G23840,0,0,0,22,0,0,61,9,12,0,0,0
AT3G23850,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23860,0,0,0,0,0,3,0,0,0,0,0,0
AT3G23870,0,0,0,7,0,0,13,8,0,0,0,0
AT3G23880,0,0,0,3,0,9,31,19,34,0,0,0
AT3G23890,0,0,0,5,0,0,33,0,0,0,0,0
AT3G23900,0,0,0,27,0,19,156,19,136,14,0,0
AT3G23910,0,0,0,11,0,5,18,16,32,0,0,0
AT3G23920,12,10,8,124,0,18,531,250,157,16,0,0
AT3G23930,0,0,0,0,0,0,8,0,0,0,0,0
AT3G23940,0,0,0,10,3,27,85,24,86,7,0,0
AT3G23950,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23955,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23960,0,0,0,0,0,0,3,0,0,0,0,0
AT3G23970,0,0,0,0,0,0,0,0,0,0,0,0
AT3G23980,0,0,0,58,0,29,171,37,102,0,0,0
AT3G23990,0,0,0,33,0,22,131,45,99,11,0,0
AT3G24000,0,0,0,0,0,5,14,12,4,0,0,0
AT3G24005,0,0,0,0,0,0,0,0,0,0,0,0
